Filename,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
d_intercontinental_19.txt,57,63.17,85.38,19.27,1,14.25,22.81,98.25,59.65,15.79,10.53,3.51,0,0,0,7.02,5.26,5.26,19.3,7.02,10.53,7.02,0,15.79,7.02,0,0,0,0,8.77,1.75,7.02,3.51,0,1.75,14.04,0,3.51,0,0,5.26,0,1.75,0,0,3.51,0,1.75,1.75,0,0,0,0,0,0,0,8.77,0,0,3.51,5.26,0,7.02,7.02,0,12.28,0,7.02,5.26,7.02,3.51,1.75,5.26,0,0,0,0,0,0,0,0,10.53,7.02,3.51,0,0,0,0,0,0,0,0,0
d_intercontinental_2.txt,266,77.82,96.12,57.8,61.42,15.65,17.67,92.11,58.27,13.53,10.9,1.13,9.77,0,0,0,2.63,11.65,14.29,9.4,5.26,6.39,1.13,16.17,3.76,3.38,1.13,2.26,1.5,4.89,3.38,1.5,0.75,0,0.38,12.41,0.38,0,0,0.75,9.4,2.26,1.13,1.88,3.38,0,2.26,1.88,1.5,0,0.38,1.13,0,0.38,0,0.75,16.17,10.53,2.26,2.63,0.38,0.75,9.77,4.14,1.13,18.42,2.63,11.28,6.39,1.88,4.51,3.76,0,0,0,0,0,0,0,0,0,11.28,6.39,1.88,0.75,0,0,0,0.75,0.75,0.75,0,0
d_intercontinental_20.txt,63,81.52,95.95,93.64,25.77,10.5,14.29,92.06,53.97,15.87,11.11,1.59,9.52,0,0,0,4.76,9.52,14.29,6.35,6.35,1.59,1.59,15.87,6.35,3.17,0,3.17,1.59,3.17,1.59,1.59,0,0,0,11.11,0,0,1.59,0,6.35,1.59,0,1.59,0,3.17,0,1.59,1.59,0,0,4.76,0,1.59,0,3.17,15.87,9.52,3.17,3.17,0,0,7.94,4.76,3.17,28.57,4.76,14.29,12.7,0,4.76,4.76,0,0,0,0,0,0,0,0,0,14.29,9.52,3.17,0,0,0,0,1.59,0,0,0,0
d_intercontinental_3.txt,94,56.86,26.16,58.82,66.07,15.67,19.15,87.23,58.51,12.77,5.32,4.26,0,1.06,0,0,7.45,8.51,12.77,12.77,3.19,7.45,3.19,18.09,6.38,1.06,1.06,1.06,0,6.38,4.26,2.13,0,0,1.06,3.19,0,0,0,0,13.83,2.13,2.13,4.26,0,2.13,3.19,0,0,0,0,0,0,0,0,0,2.13,0,0,1.06,1.06,0,5.32,8.51,0,17.02,1.06,11.7,5.32,0,3.19,3.19,4.26,0,0,0,0,0,0,0,0,17.02,5.32,3.19,0,0,0,1.06,0,3.19,2.13,2.13,0
d_intercontinental_4.txt,228,26.28,68.52,30.75,13.81,17.54,18.86,91.23,59.65,15.35,9.65,3.07,3.95,0,2.19,0.44,5.7,7.89,9.65,13.16,6.14,8.33,3.95,21.49,5.7,1.75,1.32,0,2.63,2.63,0.88,1.75,0,0.88,0,11.84,0.88,0,0,2.19,12.28,0.88,1.75,2.19,3.51,0.88,3.95,2.19,0.88,0.88,0,0.44,0,0,0,0.44,7.89,4.82,0.44,1.75,0.88,0,12.72,7.02,0.88,14.47,2.63,8.33,4.39,3.51,3.07,3.95,0.44,0,0,0,0,0,0,0,0,17.54,5.7,7.46,0.44,0.44,0,0,0,0,3.51,0,0
d_intercontinental_5.txt,406,80.18,86.62,32.21,58.39,13.53,14.04,90.64,56.9,13.3,11.08,3.45,4.19,0.25,2.71,0.49,2.22,10.34,15.27,6.4,5.67,6.9,1.97,17.49,2.96,0.99,0.49,1.23,0.49,2.71,2.22,0.49,0,0,0.25,14.29,0.49,0,2.46,1.23,7.39,1.48,0.25,2.71,0.99,0.74,2.22,3.2,1.23,1.72,0.25,3.94,0.49,0.49,0,2.96,8.37,4.68,0.25,2.22,1.48,0.25,8.62,5.67,0.49,16.5,2.71,9.85,4.43,1.97,5.42,1.97,1.97,0,0,0.74,0,0,0,0.74,0,14.29,7.14,2.96,0,0,0.25,0,0,1.48,2.46,0,0
d_intercontinental_6.txt,131,51.86,14.26,86,25.77,16.38,19.85,84.73,50.38,8.4,6.11,6.11,0,0,0,0,2.29,9.16,9.92,10.69,7.63,9.92,2.29,17.56,4.58,0.76,1.53,0.76,3.05,4.58,2.29,2.29,0,0.76,0,1.53,0,0,0,0,9.92,0.76,0.76,2.29,2.29,0.76,3.82,2.29,0.76,0.76,0,0.76,0,0.76,0,0,9.16,0,0,3.82,3.82,1.53,7.63,6.87,1.53,19.08,0.76,12.21,6.11,1.53,3.82,0,0,0,0,0,0,0,0,0,0,19.08,5.34,6.11,0,0,0,0.76,1.53,1.53,3.05,0,0.76
d_intercontinental_7.txt,279,84.23,88.84,71.3,31.9,25.36,19.71,86.74,53.41,12.54,9.68,2.15,6.81,0,0.72,0,2.87,7.53,17.56,6.81,5.02,5.73,1.43,13.98,6.45,2.87,2.51,1.43,2.51,4.3,2.15,1.79,0.36,0.36,0,12.54,0.36,1.08,1.08,0.36,9.32,1.43,0.36,0.36,2.15,2.15,3.58,2.87,0.72,0.72,0.72,2.51,1.43,0.36,0,0.72,12.9,8.24,2.15,1.79,1.43,0.36,7.53,3.94,0.72,18.28,1.79,10.39,6.09,1.79,2.15,2.51,0.72,0,0,0,0,0,0,0,0,19.71,4.66,5.73,0,0.36,0,0.72,5.73,2.15,0.36,0,0
d_intercontinental_8.txt,115,41.59,24.32,27.39,86.2,16.43,27.83,89.57,54.78,10.43,2.61,0.87,0,0.87,0,0.87,7.83,7.83,10.43,13.04,6.96,6.09,5.22,19.13,6.09,1.74,0,0,2.61,6.96,5.22,1.74,0,0.87,0,6.09,0,0.87,0,0,23.48,0.87,2.61,4.35,4.35,5.22,7.83,2.61,0,2.61,0,0.87,0,0.87,0,0,2.61,0,0,0.87,1.74,0,8.7,10.43,0,12.17,0.87,9.57,2.61,0.87,1.74,2.61,2.61,0,0,0,0,0,0,0,0,16.52,6.09,1.74,0,0,0,0,1.74,0,5.22,1.74,0
d_intercontinental_9.txt,74,10.79,13.98,84.25,75.85,12.33,17.57,93.24,58.11,10.81,5.41,4.05,0,0,0,1.35,5.41,6.76,5.41,14.86,12.16,8.11,4.05,25.68,4.05,1.35,1.35,1.35,2.7,8.11,5.41,2.7,0,0,0,5.41,0,0,0,0,18.92,4.05,1.35,1.35,1.35,4.05,8.11,2.7,0,0,2.7,1.35,0,0,0,1.35,4.05,0,1.35,1.35,2.7,0,9.46,12.16,2.7,12.16,4.05,8.11,4.05,4.05,1.35,0,4.05,0,0,2.7,0,0,2.7,0,0,14.86,8.11,5.41,0,0,0,0,0,0,1.35,0,0
d_palmer_1.txt,145,75.07,47.24,52.53,76.71,18.12,13.79,94.48,54.48,8.97,4.83,2.76,0.69,1.38,0,0,4.14,11.72,11.03,8.97,7.59,7.59,0.69,17.24,8.97,4.83,0,1.38,5.52,5.52,4.14,1.38,0,0,0,4.83,0,0,0,0,13.1,5.52,0,1.38,2.76,0.69,4.14,4.14,0,2.07,1.38,0,0,0,0,0,6.9,0.69,1.38,4.83,1.38,0,6.9,6.9,0,10.34,0.69,8.97,0.69,3.45,2.07,3.45,7.59,0,0,0.69,0,0,0.69,0,0,6.9,5.52,1.38,0,0,0,0,0,0,0,0,0
d_palmer_10.txt,60,37.39,6.7,82.75,99,12,10,96.67,58.33,8.33,6.67,6.67,0,0,0,0,1.67,11.67,6.67,11.67,11.67,6.67,5,20,6.67,5,1.67,0,3.33,8.33,8.33,0,0,0,0,3.33,0,0,0,0,18.33,3.33,0,5,3.33,0,6.67,1.67,0,0,1.67,3.33,0,0,0,3.33,5,1.67,3.33,0,3.33,0,6.67,10,1.67,15,3.33,10,5,0,0,1.67,3.33,0,0,0,0,0,0,0,0,15,8.33,6.67,0,0,0,0,0,0,0,0,0
d_palmer_11.txt,205,33.81,66.97,76.66,12.76,14.64,16.1,91.71,55.61,17.07,13.17,7.32,1.95,0.49,0.98,2.44,3.9,7.32,10.24,8.29,9.76,6.83,1.95,16.59,2.93,0.98,1.95,1.95,2.93,3.9,1.46,2.44,0.49,0.98,0,11.71,2.44,0.49,0.49,3.41,11.71,0.98,1.46,1.95,1.46,5.37,0.49,2.44,0.98,0.98,0.49,1.95,0.98,0,0,0.98,10.24,4.39,2.44,1.95,0.98,0.49,8.29,6.34,1.46,19.51,2.93,8.78,8.78,0.49,1.95,1.46,1.95,0,0,0.49,0,0,0.49,0,0,15.12,6.34,4.39,0,0,0,0.49,0.98,0.98,1.95,0,0
d_palmer_12.txt,70,3.62,19.58,84.71,1,11.67,15.71,95.71,67.14,20,15.71,10,0,0,0,5.71,4.29,5.71,8.57,12.86,11.43,11.43,4.29,21.43,7.14,0,4.29,0,0,5.71,0,5.71,1.43,1.43,0,8.57,0,0,0,0,14.29,1.43,0,2.86,2.86,4.29,2.86,2.86,0,1.43,0,0,0,0,0,0,5.71,0,0,1.43,4.29,0,12.86,5.71,0,15.71,1.43,5.71,10,4.29,0,1.43,1.43,0,0,0,0,0,0,0,0,12.86,8.57,4.29,0,0,0,0,0,0,0,0,0
d_palmer_13.txt,57,38.57,29.92,81.22,58.97,9.5,17.54,89.47,57.89,10.53,5.26,3.51,0,0,0,1.75,5.26,12.28,8.77,15.79,8.77,7.02,3.51,26.32,5.26,5.26,0,0,1.75,3.51,1.75,0,0,0,0,7.02,0,3.51,0,0,14.04,3.51,0,3.51,3.51,1.75,5.26,3.51,0,1.75,0,0,0,0,0,0,7.02,3.51,0,1.75,1.75,0,14.04,7.02,1.75,17.54,1.75,12.28,5.26,3.51,1.75,7.02,0,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0
d_palmer_14.txt,151,64.68,9.28,97.16,75.02,13.73,9.27,92.72,59.6,12.58,9.27,8.61,0,0,0,0.66,3.31,7.95,15.89,12.58,7.28,4.64,1.99,21.19,5.96,4.64,1.32,0.66,3.97,2.65,2.65,0,0,0,0,1.32,0,0,0,0,8.61,0,1.32,3.31,0.66,0.66,3.97,0,0,0,0,0.66,0,0,0,0.66,3.31,0.66,0.66,1.99,0,0,13.25,5.96,1.99,23.18,4.64,15.89,4.64,3.31,1.32,3.97,2.65,0,0,0,0,0,0,0,0,15.89,6.62,4.64,0,0,0,0.66,0,2.65,0,1.32,0
d_palmer_15.txt,205,47.25,23.22,62.6,43.55,22.78,18.05,88.29,54.63,10.73,6.34,5.37,0.98,0,0,0,4.39,9.76,9.27,11.22,7.32,8.78,2.44,19.02,3.9,1.46,0.98,1.46,3.41,3.9,2.44,1.46,0.49,0,0.98,3.41,0.98,0,0,0.49,12.68,2.44,0.98,1.46,1.46,3.41,3.9,4.39,1.95,0.49,0.98,2.44,0.49,0.98,0,0.98,4.39,1.95,0.49,0.49,1.46,0,10.73,5.37,0,12.68,1.46,7.8,4.39,1.95,3.41,0.49,0.49,0,0,0.98,0,0.49,0,0.49,0,10.24,2.44,2.44,0,0,0,1.95,1.46,0,1.95,0,0
d_palmer_16.txt,194,58.4,78.04,76.11,81.5,17.64,14.95,88.66,59.79,14.43,11.34,4.64,5.67,0,0,1.03,3.09,7.22,16.49,9.79,7.22,6.19,3.61,17.01,4.64,2.06,2.06,1.03,0,4.12,3.61,0.52,0,0,0,12.37,0,0.52,0,0,10.31,0.52,2.06,1.55,2.06,2.58,2.06,0,0,0,0,1.03,0.52,0.52,0,0,12.37,6.19,1.55,3.09,2.58,0,6.7,7.22,1.03,19.59,4.12,8.76,8.76,3.09,1.03,1.03,1.03,0,0,0,0,0,0,0,0,11.86,5.15,2.58,0,0,0.52,0,2.06,0,0.52,1.03,0
d_palmer_17.txt,199,63.75,14.56,40.77,44.14,19.9,22.61,88.44,55.28,10.05,4.02,4.02,0,0,0,0,6.03,12.06,8.54,11.06,4.02,7.54,3.52,15.58,4.02,1.51,0.5,1.01,0.5,7.04,4.02,3.02,1.01,1.01,0.5,3.02,0,0,0,0,15.08,0.5,3.02,2.51,2.51,2.51,6.03,2.01,0,1.01,0,3.52,0,0.5,0,3.02,5.03,0.5,1.01,2.01,0.5,1.51,9.05,4.52,2.01,11.56,1.01,6.53,4.02,1.01,3.52,3.52,1.01,0,0,0.5,0,0,0.5,0,0,9.05,5.03,3.02,0.5,0,0,0,0,0,0.5,0,0
d_palmer_18.txt,436,58.66,41.83,74.76,16,17.44,17.66,89.45,56.88,16.74,10.32,6.65,0.46,0.46,1.83,0.92,6.42,7.34,13.53,8.94,4.82,5.73,2.06,16.51,3.9,2.06,0.46,2.98,1.61,5.73,2.52,3.21,0.23,1.61,0.46,8.94,0.23,0.69,2.06,0,11.7,1.15,1.38,1.61,4.59,1.61,2.98,1.38,0.46,0.69,0,1.38,0.23,0.23,0.23,0.92,5.5,2.06,1.15,2.29,0.46,0.46,9.17,5.05,1.61,17.66,2.98,9.63,6.19,2.29,2.29,1.83,0.92,0,0,0.69,0.23,0,0.23,0.23,0,11.93,6.19,2.29,0.23,0,0,0,0.23,0.46,0.92,1.38,0.23
d_palmer_19.txt,219,87.25,24.66,67.62,42.33,21.9,22.83,87.21,52.51,11.42,5.94,5.94,0,0,0,0,5.48,10.96,14.16,6.85,3.2,7.31,0.91,12.79,5.94,3.65,0.46,0.91,2.74,4.57,2.74,1.83,0,0.91,0,1.83,0,0.46,0,0,9.59,0.46,0.46,1.83,2.74,3.2,1.83,2.28,1.83,0.46,0,1.37,0.91,0,0,0.46,3.2,0,0.91,0.91,2.28,0.46,8.22,3.2,0.46,17.35,2.74,11.42,5.02,1.37,5.48,3.65,2.74,0,0,0,0,0,0,0,0,15.98,4.57,7.31,0,0,0,0,1.83,0.91,1.37,0,0
d_palmer_2.txt,238,73.36,81.12,41.74,95.15,11.9,15.97,92.86,52.52,10.92,6.3,1.26,4.62,0,0,0.42,4.62,10.5,10.92,10.08,2.1,7.98,2.1,16.81,6.72,2.94,1.68,0.84,1.68,5.88,5.04,0.42,0,0.42,0,12.18,1.68,0.42,0,1.68,9.24,0.84,0.84,0.84,2.94,0,4.62,4.2,2.52,0.42,1.26,2.52,0,0.42,0,2.1,9.66,5.88,0.42,2.52,1.26,0,9.24,4.62,0.84,13.87,2.52,6.72,5.46,3.36,2.94,3.36,0.42,0,0,0.42,0,0,0.42,0,0,11.76,7.98,1.68,0,0,1.26,0,0,0,0.84,0,0
d_palmer_20.txt,283,89.64,41.61,90.8,6.27,15.72,12.72,91.17,55.83,12.72,9.89,6.71,0,1.41,1.06,0.71,2.83,9.89,17.67,6.36,3.53,6.71,1.06,15.9,6.01,2.83,0.71,0.71,0.35,4.59,1.41,3.18,0.71,0.35,0.71,7.07,0,0,1.41,0,10.25,2.12,1.77,3.53,2.83,0.71,2.83,3.18,0.71,0.71,1.06,0.35,0.35,0,0,0,6.01,0,1.77,3.89,0.71,1.06,7.07,5.65,0.35,21.91,3.18,13.07,6.36,2.12,3.18,5.65,1.06,0,0,0.71,0,0,0.35,0.35,0,6.36,5.65,0,0,0,0.35,0.35,0,0,0,0,0
d_palmer_3.txt,211,21.06,89.1,55.3,13.04,17.58,9,92.42,62.56,17.54,12.32,1.9,8.06,0,0.47,1.9,5.21,6.16,12.8,11.37,9.48,8.53,3.79,19.91,4.27,1.42,0.95,2.37,0.95,4.74,1.9,2.84,0,0,1.42,12.8,0.47,0.47,0,0.95,9,0.47,1.42,1.42,1.9,0.95,2.84,1.42,0.95,0,0.47,2.37,0.47,0.47,0,1.42,13.27,8.53,1.42,1.42,1.9,0,9,6.64,0.95,18.48,2.84,9,7.11,1.42,1.42,1.42,2.37,0,0,0.47,0,0,0,0,0.47,11.37,1.42,1.42,0,0,0,4.27,0.95,0,2.84,0,0.47
d_palmer_4.txt,73,72.02,20.56,56.08,76.42,18.25,17.81,84.93,60.27,8.22,4.11,4.11,0,0,0,0,4.11,10.96,16.44,9.59,6.85,12.33,2.74,15.07,6.85,4.11,0,1.37,0,2.74,2.74,0,0,0,0,2.74,0,1.37,0,0,9.59,1.37,1.37,1.37,2.74,2.74,4.11,0,0,0,0,1.37,0,1.37,0,0,4.11,0,1.37,2.74,2.74,0,9.59,5.48,0,13.7,1.37,8.22,6.85,1.37,2.74,1.37,1.37,0,0,0,0,0,0,0,0,16.44,5.48,9.59,0,0,0,0,0,0,1.37,0,0
d_palmer_5.txt,110,71.07,5.1,49.39,76.23,15.71,16.36,90,54.55,11.82,7.27,6.36,0,0.91,0,0,4.55,12.73,9.09,9.09,3.64,6.36,3.64,15.45,10,7.27,0.91,0,3.64,4.55,3.64,0.91,0,0,0,3.64,0,0,0,0,18.18,0,0.91,1.82,2.73,1.82,10.91,2.73,1.82,0.91,0,0.91,0.91,0,0,0,2.73,0,0,0,1.82,0.91,6.36,9.09,0,5.45,2.73,1.82,0.91,0,4.55,2.73,4.55,0,0,1.82,0,0,1.82,0,0,20,5.45,7.27,0,2.73,0,1.82,0,0,0.91,1.82,0
d_palmer_6.txt,243,66.84,13.32,95.64,56.88,22.09,15.23,89.71,58.44,15.23,9.88,8.23,0,0,0,1.65,5.35,7.41,15.64,8.64,3.7,6.17,3.7,18.52,2.47,2.06,1.23,2.47,1.23,4.12,2.88,1.23,0,0,0.82,5.35,0,0.41,0.41,0,9.47,1.23,1.65,0.41,2.06,0.41,4.53,2.06,1.23,0,0,1.23,0.41,0.82,0,0,6.58,0,0.82,4.94,1.23,0.41,12.76,5.35,0.82,17.7,3.29,13.17,3.29,2.47,0,4.12,1.23,0,0,0,0,0,0,0,0,4.53,4.53,0,0,0,0,0,0,0,0,0,0
d_palmer_7.txt,107,49.83,95.35,93.11,25.77,13.38,17.76,93.46,56.07,13.08,10.28,1.87,7.48,0,0,0.93,2.8,6.54,14.02,10.28,8.41,8.41,0.93,20.56,5.61,0,1.87,1.87,1.87,5.61,2.8,2.8,0.93,0,0,14.02,0,0.93,0,0,6.54,0.93,0,1.87,1.87,0.93,1.87,3.74,1.87,1.87,0,0.93,0.93,0,0,0,16.82,9.35,0.93,4.67,0,1.87,7.48,8.41,1.87,27.1,4.67,14.95,8.41,1.87,1.87,4.67,0.93,0,0,0,0,0,0,0,0,14.02,5.61,3.74,0,0,0,1.87,0,0,1.87,0,0.93
d_palmer_8.txt,89,74.6,41.13,37.57,68.2,11.12,22.47,84.27,43.82,10.11,4.49,3.37,0,0,0,1.12,5.62,7.87,8.99,6.74,4.49,6.74,0,12.36,7.87,2.25,1.12,4.49,2.25,8.99,5.62,3.37,0,0,1.12,5.62,0,0,0,0,13.48,2.25,2.25,2.25,2.25,3.37,3.37,0,0,0,0,1.12,0,0,0,1.12,7.87,0,1.12,5.62,2.25,0,6.74,2.25,2.25,12.36,1.12,8.99,3.37,3.37,2.25,1.12,3.37,0,0,2.25,1.12,2.25,0,0,0,17.98,13.48,3.37,0,0,0,0,0,0,0,0,1.12
d_palmer_9.txt,86,55.38,50,77.74,47.26,14.33,16.28,91.86,59.3,17.44,10.47,5.81,0,2.33,1.16,1.16,6.98,10.47,12.79,10.47,3.49,6.98,3.49,18.6,2.33,1.16,4.65,1.16,1.16,3.49,2.33,1.16,0,0,0,10.47,0,0,2.33,0,4.65,0,0,0,0,1.16,3.49,5.81,2.33,2.33,0,1.16,0,0,0,1.16,9.3,0,0,3.49,4.65,1.16,8.14,8.14,1.16,17.44,2.33,8.14,6.98,1.16,2.33,4.65,1.16,0,0,0,0,0,0,0,0,18.6,6.98,8.14,0,0,0,0,0,0,3.49,0,0
t_hilton_1.txt,85,87.04,82.67,12.57,95.55,12.14,11.76,80,55.29,11.76,10.59,3.53,5.88,0,0,1.18,1.18,11.76,14.12,9.41,3.53,5.88,0,11.76,8.24,1.18,0,5.88,1.18,9.41,7.06,2.35,1.18,0,1.18,8.24,0,0,0,0,1.18,0,0,0,0,0,1.18,2.35,1.18,1.18,0,0,0,0,0,0,9.41,5.88,0,0,2.35,1.18,7.06,3.53,0,9.41,0,7.06,3.53,1.18,4.71,4.71,0,0,0,0,0,0,0,0,0,15.29,8.24,2.35,0,0,0,0,0,0,0,2.35,2.35
t_hilton_10.txt,161,63.89,50,80.16,96.64,12.38,18.63,85.71,52.17,11.8,8.07,4.35,1.86,0.62,0,1.24,3.73,11.18,9.94,10.56,4.97,6.83,2.48,16.77,8.07,1.86,1.24,1.86,1.86,4.97,4.97,0,0,0,0,8.07,0,0,0,0,9.94,0.62,0.62,1.24,3.11,0.62,3.73,1.86,1.24,0,0,2.48,0,0.62,0,1.86,4.97,1.86,0.62,1.86,1.24,0,9.32,4.97,0.62,18.63,1.24,10.56,7.45,0,3.11,3.73,1.86,0,0,0,0,0,0,0,0,16.15,5.59,3.73,0,0,0.62,1.86,0,0,3.73,0,0.62
t_hilton_11.txt,225,72.8,76.15,82.75,75.29,17.31,15.56,92,60,12.44,6.67,1.33,5.33,0,0,0,5.78,10.22,15.11,11.56,5.33,5.33,2.67,23.56,6.22,2.22,0,1.78,0.89,4,3.11,0.44,0,0.44,0,9.78,0,0.44,0,0,10.22,3.11,1.33,1.33,0.89,0,4,5.78,2.22,0.89,2.67,0,0,0,0,0,9.33,5.78,1.78,1.33,0.44,0,11.11,4.89,1.78,19.56,3.56,9.33,8,2.67,1.33,1.78,0.44,0,0,1.78,0,0,1.33,0.44,0,11.11,6.67,2.67,0,0,0,0.89,0,0,0.89,0,0
t_hilton_12.txt,206,78.98,28.02,78.47,79.01,25.75,10.68,86.89,48.06,10.68,6.31,4.37,0,1.46,0,0.49,4.37,7.77,13.59,7.77,4.37,5.34,2.43,16.5,5.34,1.94,0.97,5.34,3.4,7.77,5.34,2.43,0.49,0,1.46,4.37,0.49,0,0,0,10.19,0.97,1.46,1.94,2.43,1.46,4.85,0.49,0,0.49,0,1.46,0.49,0,0,0.97,8.74,0.49,1.94,3.4,3.4,0,6.8,8.25,0.49,17.48,1.94,10.68,4.85,3.4,2.43,1.94,2.91,0,0,0.49,0,0.49,0,0,0,20.39,5.83,1.94,0.49,0.49,0.49,0.49,1.46,0.49,1.46,5.83,1.46
t_hilton_13.txt,122,79.4,68.85,76.88,40.51,15.25,19.67,86.89,50.82,18.85,10.66,6.56,2.46,0,0,1.64,8.2,7.38,14.75,1.64,4.92,4.92,0.82,9.02,4.92,1.64,3.28,5.74,3.28,4.1,2.46,1.64,0,0,0.82,11.48,0,1.64,0,0.82,5.74,0.82,0,0,1.64,1.64,1.64,0,0,0,0,1.64,1.64,0,0,0,9.84,2.46,0.82,3.28,2.46,0.82,8.2,2.46,0,16.39,0.82,7.38,9.02,4.92,0.82,3.28,0,0,0,0,0,0,0,0,0,18.03,5.74,8.2,0,0,0,0.82,0,1.64,0,0,1.64
t_hilton_14.txt,107,67.82,20.02,98.2,61.21,21.4,16.82,87.85,53.27,12.15,6.54,4.67,0,1.87,0,0,4.67,8.41,12.15,9.35,3.74,6.54,2.8,17.76,4.67,1.87,0,3.74,0.93,4.67,2.8,0.93,0,0,0.93,1.87,0,0,0,0,12.15,0.93,0.93,2.8,4.67,1.87,4.67,0,0,0,0,1.87,0,0,0,1.87,3.74,0,0,2.8,0.93,0,2.8,10.28,3.74,26.17,7.48,17.76,4.67,0.93,2.8,5.61,0.93,0,0,0,0,0,0,0,0,14.95,4.67,5.61,0,0,0,0,0,0.93,1.87,0,1.87
t_hilton_15.txt,397,79.29,27.28,93.25,63.98,16.54,16.88,88.41,54.41,13.85,10.08,8.31,0.25,0.25,0.25,1.01,3.78,11.84,12.34,7.3,4.53,5.04,2.52,15.37,3.53,1.76,1.26,2.27,1.51,3.02,2.27,0.25,0,0,0,6.8,0.25,0.76,0.5,0,9.07,2.02,1.26,2.02,1.26,0.5,2.52,1.01,0,1.01,0,2.02,0,1.26,0,0.76,4.03,0.5,1.51,0.76,1.01,0.76,8.31,5.04,0.5,19.4,3.53,10.83,6.3,4.79,2.77,3.27,0.5,0,0,0.25,0,0,0,0.25,0,11.59,6.05,2.52,0,0,0,0,0.76,0.5,1.26,0,0.5
t_hilton_16.txt,135,97.34,47.04,33.94,8.22,16.88,20.74,84.44,49.63,11.11,7.41,5.19,0.74,0.74,0,0.74,3.7,13.33,15.56,3.7,4.44,2.22,0.74,10.37,5.93,2.22,2.22,2.22,1.48,5.93,2.22,3.7,1.48,0,0.74,6.67,0,0,0,0,10.37,0,2.22,2.22,2.22,1.48,2.96,5.19,2.96,1.48,0.74,1.48,0.74,0,0,0.74,7.41,1.48,0.74,3.7,0,2.96,5.19,2.96,0,12.59,2.96,6.67,3.7,3.7,0.74,2.96,0.74,0,0,0.74,0,0,0.74,0,0,14.81,5.93,5.93,0,0,0,0,0,0,0.74,1.48,0.74
t_hilton_17.txt,223,77.62,58.85,53.5,9.31,11.74,18.83,79.37,48.88,10.31,7.62,4.04,2.24,0,0.9,0.45,2.69,6.73,13.9,8.07,3.59,5.83,2.69,14.8,4.04,1.35,0.9,5.83,1.79,4.04,1.35,2.69,0.9,0.45,0.45,8.97,1.79,0,0.45,1.79,5.83,0,0,1.79,0.45,1.79,2.24,0.45,0.45,0,0,0.9,0,0,0,0.9,8.07,3.14,0,3.14,0.9,0.9,5.83,5.83,0.45,17.94,4.93,8.07,6.28,0,4.48,0.9,0,0,0,0,0,0,0,0,0,15.25,8.52,4.04,0,0,0.45,0,0.9,0,0.45,0,0.9
t_hilton_18.txt,161,81.26,30.97,82.93,25.77,10.73,17.39,83.23,47.83,8.7,6.21,4.97,0.62,0,0,0.62,2.48,8.7,13.04,10.56,4.97,4.35,1.24,14.91,5.59,0.62,1.86,3.11,1.86,7.45,3.73,3.73,0,1.86,0,3.73,0,0,0,0,6.83,0.62,1.86,0.62,1.24,1.24,2.48,1.24,0,0,1.24,3.73,0.62,0,0,3.11,2.48,1.24,0,1.24,0,0,8.07,6.83,0,19.25,1.86,12.42,5.59,4.35,5.59,3.73,3.11,0,0,1.86,0.62,0.62,0,0.62,0,29.19,9.32,4.97,0.62,0,2.48,1.86,1.24,0,1.86,0,6.83
t_hilton_19.txt,164,94.44,80.32,40.2,96.29,14.91,7.93,83.54,49.39,7.32,6.71,0,5.49,0.61,0,0.61,0.61,13.41,14.02,6.71,1.83,6.71,3.05,12.8,6.1,3.05,0.61,2.44,2.44,5.49,4.88,0,0,0,0,10.98,0,0.61,0,0,9.15,0,0.61,0,3.05,1.22,5.49,3.05,2.44,0.61,0,2.44,0,0,0,2.44,11.59,6.71,1.22,1.83,1.83,0,9.76,2.44,0,14.02,1.22,11.59,2.44,1.83,3.05,2.44,1.22,0,0,0,0,0,0,0,0,20.73,7.93,6.1,0,0,0,0,0.61,0,1.22,3.66,1.22
t_hilton_2.txt,398,92.84,30.77,86.57,34.49,20.95,15.08,90.7,54.02,10.8,6.28,5.53,0,0.25,0.5,0,4.52,11.31,16.58,7.54,2.76,5.53,1.26,14.32,6.53,3.52,0.25,2.26,1.76,4.52,2.51,2.01,1.01,0,0.25,5.03,0,0,0.5,0,8.54,0.25,1.26,1.51,1.51,0.75,3.52,4.27,3.27,0.25,0.75,0.5,0.25,0.25,0,0,5.53,0,1.01,2.51,1.51,1.51,7.04,5.03,0.25,20.35,1.51,15.58,3.77,2.76,1.26,6.03,0.75,0,0,0.5,0,0,0.25,0.25,0,14.07,4.77,4.77,0,0,0,0,1.01,1.51,0.5,1.51,0
